Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
L48818,L,297.9,307.8,1397,45.0,104,0,0,0,0,0,0
M16499,M,297.9,307.8,1450,43.5,106,0,0,0,0,0,0
L48820,L,298.0,307.8,1567,36.4,109,0,0,0,0,0,0
M16501,M,298.0,308.0,1555,37.0,111,0,0,0,0,0,0
H31056,H,298.0,307.8,1588,35.4,114,0,0,0,0,0,0
L48823,L,298.0,307.8,1453,37.7,119,0,0,0,0,0,0
L48824,L,298.0,307.8,1622,33.3,121,0,0,0,0,0,0
L48825,L,297.9,307.8,1538,38.5,123,0,0,0,0,0,0
M16506,M,297.9,307.7,1527,42.8,125,0,0,0,0,0,0
L48827,L,297.8,307.8,1761,28.9,128,0,0,0,0,0,0
L48828,L,297.9,307.8,1373,50.2,130,0,0,0,0,0,0
H31063,H,298.0,307.9,1482,37.8,132,0,0,0,0,0,0
M16510,M,298.0,307.9,1417,51.0,137,0,0,0,0,0,0
L48831,L,298.0,307.8,1414,51.7,140,0,0,0,0,0,0
H31066,H,297.9,307.8,1635,34.0,142,0,0,0,0,0,0
L48833,L,298.0,307.8,1386,57.3,147,0,0,0,0,0,0
L48834,L,298.2,308.1,1379,62.3,149,0,0,0,0,0,0
M16515,M,298.2,308.0,1577,35.9,151,0,0,0,0,0,0
L48836,L,298.2,308.1,1532,42.5,154,0,0,0,0,0,0
M16517,M,298.1,308.0,1374,48.8,156,0,0,0,0,0,0
H31072,H,298.1,308.0,1570,35.3,159,0,0,0,0,0,0
L48839,L,298.1,308.0,1697,31.0,164,0,0,0,0,0,0
L48840,L,298.2,308.0,1499,44.1,166,0,0,0,0,0,0
M16521,M,298.2,308.0,1411,47.2,168,0,0,0,0,0,0
H31076,H,298.2,307.9,1462,45.5,171,0,0,0,0,0,0
M16523,M,298.1,307.9,1759,28.6,176,0,0,0,0,0,0
L48844,L,298.2,308.0,1535,38.0,179,0,0,0,0,0,0
H31079,H,298.2,307.9,1491,39.7,181,0,0,0,0,0,0
L48846,L,298.2,307.9,1551,36.0,186,0,0,0,0,0,0
L48847,L,298.2,307.9,1769,27.2,188,0,0,0,0,0,0
L48848,L,298.2,307.9,1551,34.1,190,0,0,0,0,0,0
L48849,L,298.2,307.9,1544,31.4,192,0,0,0,0,0,0
L48850,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0
L48851,L,298.1,307.9,1614,35.8,196,0,0,0,0,0,0
L48852,L,298.1,307.8,1432,49.8,198,0,0,0,0,0,0
M16533,M,298.1,307.8,1384,43.7,200,0,0,0,0,0,0
L48854,L,298.1,307.8,1540,37.8,203,0,0,0,0,0,0
L48855,L,298.0,307.7,1407,43.9,205,0,0,0,0,0,0
H31090,H,297.9,307.6,1418,43.0,207,0,0,0,0,0,0
M16537,M,297.9,307.5,1647,30.8,212,0,0,0,0,0,0
L48858,L,298.0,307.5,1644,32.8,215,0,0,0,0,0,0
L48859,L,298.0,307.5,1792,27.9,217,0,0,0,0,0,0
M16540,M,297.9,307.4,1610,34.6,219,0,0,0,0,0,0
M16541,M,297.8,307.3,1804,26.0,222,0,0,0,0,0,0
H31096,H,297.9,307.4,1604,36.1,225,1,1,0,0,0,0
M16543,M,297.9,307.4,1403,52.8,0,0,0,0,0,0,0
L48864,L,297.8,307.3,1438,44.5,3,0,0,0,0,0,0
L48865,L,297.9,307.3,1824,26.3,5,0,0,0,0,0,0
H31100,H,297.9,307.3,1663,28.7,7,0,0,0,0,0,0
L48867,L,297.9,307.3,1502,36.7,12,0,0,0,0,0,0
L48868,L,297.9,307.4,1606,35.5,14,0,0,0,0,0,0
L48869,L,297.9,307.5,1561,37.7,16,0,0,0,0,0,0
M16550,M,297.9,307.4,1435,42.9,18,0,0,0,0,0,0
L48871,L,297.9,307.5,1602,38.3,21,0,0,0,0,0,0
M16552,M,298.1,307.6,1764,27.7,23,0,0,0,0,0,0
H31107,H,298.0,307.5,1683,27.8,26,0,0,0,0,0,0
L48874,L,298.0,307.5,1618,35.2,31,0,0,0,0,0,0
L48875,L,298.0,307.6,1509,41.6,33,0,0,0,0,0,0
L48876,L,297.9,307.6,1550,39.0,35,0,0,0,0,0,0
M16557,M,297.9,307.6,1519,44.0,37,0,0,0,0,0,0
L48878,L,297.9,307.6,1481,38.0,40,0,0,0,0,0,0
L48879,L,298.1,307.7,1289,48.3,42,0,0,0,0,0,0
M16560,M,298.0,307.6,1844,23.8,44,0,0,0,0,0,0
L48881,L,298.0,307.7,1479,42.5,47,0,0,0,0,0,0
L48882,L,298.0,307.7,1430,47.3,49,0,0,0,0,0,0
M16563,M,298.1,307.8,1636,36.7,51,0,0,0,0,0,0
M16564,M,298.1,307.8,1503,44.7,54,0,0,0,0,0,0
M16565,M,298.1,307.8,1608,32.6,57,0,0,0,0,0,0
L48886,L,298.2,307.8,1521,42.9,60,0,0,0,0,0,0
L48887,L,298.2,307.8,1439,41.6,62,0,0,0,0,0,0
L48888,L,298.2,307.8,1627,31.5,64,0,0,0,0,0,0
L48889,L,298.2,307.8,1749,26.1,66,0,0,0,0,0,0
L48890,L,298.2,307.8,1530,35.9,68,0,0,0,0,0,0
L48891,L,298.2,307.8,1355,51.3,70,0,0,0,0,0,0
L48892,L,298.3,307.9,1551,33.8,72,0,0,0,0,0,0
L48893,L,298.2,307.8,1515,46.7,74,0,0,0,0,0,0
L48894,L,298.2,307.8,1388,48.6,76,0,0,0,0,0,0
L48895,L,298.2,307.8,1585,34.6,78,0,0,0,0,0,0
L48896,L,298.1,307.7,1523,37.7,80,0,0,0,0,0,0
L48897,L,298.2,307.6,1369,54.5,82,0,0,0,0,0,0
M16578,M,298.2,307.7,1681,31.0,84,0,0,0,0,0,0
L48899,L,298.2,307.7,1503,38.3,87,0,0,0,0,0,0
L48900,L,298.2,307.7,1459,44.5,89,0,0,0,0,0,0
L48901,L,298.2,307.7,1688,32.4,91,0,0,0,0,0,0
M16582,M,298.2,307.7,1952,21.6,93,0,0,0,0,0,0
L48903,L,298.2,307.8,2029,19.9,96,0,0,0,0,0,0
M16584,M,298.3,307.8,1457,52.5,98,0,0,0,0,0,0
M16585,M,298.3,307.8,1392,50.4,101,0,0,0,0,0,0
L48906,L,298.3,307.8,1906,22.1,104,0,0,0,0,0,0
M16587,M,298.3,307.7,1602,33.4,106,0,0,0,0,0,0
L48908,L,298.3,307.7,1465,49.4,109,0,0,0,0,0,0
M16589,M,298.3,307.7,1439,43.8,111,0,0,0,0,0,0
M16590,M,298.3,307.8,1330,55.4,114,0,0,0,0,0,0
M16591,M,298.3,307.9,1485,42.0,117,0,0,0,0,0,0
H31146,H,298.4,307.9,1700,28.2,120,0,0,0,0,0,0
L48913,L,298.4,308.0,1515,42.8,125,0,0,0,0,0,0
M16594,M,298.5,308.1,1501,39.2,127,0,0,0,0,0,0
L48915,L,298.4,308.0,1380,47.6,130,0,0,0,0,0,0
L48916,L,298.4,307.9,1544,35.9,132,0,0,0,0,0,0
L48917,L,298.4,307.9,1743,27.3,134,0,0,0,0,0,0
H31152,H,298.4,307.9,1948,21.4,136,0,0,0,0,0,0
H31153,H,298.5,307.9,1260,54.2,141,0,0,0,0,0,0
M16600,M,298.5,307.9,1640,33.1,146,0,0,0,0,0,0
M16601,M,298.5,308.0,1363,49.2,149,0,0,0,0,0,0
L48922,L,298.5,308.0,1379,49.6,152,0,0,0,0,0,0
M16603,M,298.5,308.0,1713,25.8,154,0,0,0,0,0,0
M16604,M,298.5,308.0,1461,51.9,157,0,0,0,0,0,0
L48925,L,298.5,308.0,1624,29.8,160,0,0,0,0,0,0
L48926,L,298.4,308.0,1526,41.1,162,0,0,0,0,0,0
L48927,L,298.4,307.9,2381,14.2,164,0,0,0,0,0,0
H31162,H,298.4,307.7,1626,31.1,166,0,0,0,0,0,1
L48929,L,298.3,307.7,1576,33.8,171,0,0,0,0,0,0
M16610,M,298.4,307.8,1617,31.6,173,0,0,0,0,0,0
L48931,L,298.3,307.6,1942,20.6,176,0,0,0,0,0,0
L48932,L,298.2,307.6,1492,37.2,178,0,0,0,0,0,0
L48933,L,298.2,307.5,1470,51.3,180,0,0,0,0,0,0
M16614,M,298.0,307.4,1463,46.5,182,0,0,0,0,0,0
L48935,L,298.0,307.3,1424,46.5,185,0,0,0,0,0,0
M16616,M,298.1,307.4,1363,60.1,187,0,0,0,0,0,0
M16617,M,298.1,307.4,1335,56.2,190,0,0,0,0,0,0
L48938,L,298.1,307.4,1608,33.9,193,0,0,0,0,0,0
H31173,H,298.0,307.4,1606,35.2,195,0,0,0,0,0,0
L48940,L,298.1,307.5,1684,33.1,200,0,0,0,0,0,0
L48941,L,298.1,307.6,1950,20.3,202,0,0,0,0,0,0
H31176,H,298.2,307.6,1460,48.6,204,0,0,0,0,0,0
L48943,L,298.2,307.6,1511,31.0,209,1,1,0,0,0,0
H31178,H,298.2,307.6,1318,55.7,0,0,0,0,0,0,0
L48945,L,298.2,307.6,1368,51.8,5,0,0,0,0,0,0
M16626,M,298.3,307.7,1717,27.1,7,0,0,0,0,0,0
M16627,M,298.3,307.7,1520,41.4,10,0,0,0,0,0,0
M16628,M,298.3,307.8,1485,42.0,13,0,0,0,0,0,0
L48949,L,298.4,307.9,1981,23.2,16,0,0,0,0,0,0
H31184,H,298.4,307.9,1605,31.0,18,0,0,0,0,0,0
L48951,L,298.4,307.9,1446,45.3,23,0,0,0,0,0,0
L48952,L,298.4,308.0,1508,47.9,25,0,0,0,0,0,0
L48953,L,298.5,308.0,1384,59.5,27,0,0,0,0,0,0
M16634,M,298.5,308.0,1519,37.3,29,0,0,0,0,0,0
L48955,L,298.5,308.0,1404,48.1,32,0,0,0,0,0,0
L48956,L,298.5,308.1,1564,31.1,34,0,0,0,0,0,0
H31191,H,298.6,308.2,1555,36.8,36,0,0,0,0,0,0
L48958,L,298.6,308.2,1325,54.0,41,0,0,0,0,0,0
M16639,M,298.6,308.2,1488,44.0,43,0,0,0,0,0,0
L48960,L,298.5,308.2,1595,32.3,46,0,0,0,0,0,0
L48961,L,298.5,308.1,1662,28.6,48,0,0,0,0,0,0
L48962,L,298.4,308.0,1571,37.4,50,0,0,0,0,0,0
H31197,H,298.3,308.0,1553,41.0,52,0,0,0,0,0,0
L48964,L,298.3,308.0,2886,3.8,57,1,0,0,1,0,0
L48965,L,298.2,308.0,1538,38.2,59,0,0,0,0,0,0
L48966,L,298.4,308.2,1618,33.0,61,0,0,0,0,0,0
L48967,L,298.4,308.2,1364,45.9,63,0,0,0,0,0,0
L48968,L,298.3,308.0,1442,47.3,65,0,0,0,0,0,0
L48969,L,298.2,307.9,1313,67.3,67,1,0,0,1,0,0
L48970,L,298.2,307.9,1847,23.6,69,0,0,0,0,0,0
L48971,L,298.1,307.8,1524,40.8,71,0,0,0,0,0,0
M16652,M,298.1,307.7,1445,48.0,73,0,0,0,0,0,0
L48973,L,298.1,307.8,1761,28.2,76,0,0,0,0,0,0
M16654,M,298.1,307.8,1514,43.5,78,0,0,0,0,0,0
M16655,M,298.1,307.7,1498,38.3,81,0,0,0,0,0,0
H31210,H,298.1,307.6,1542,37.1,84,0,0,0,0,0,0
M16657,M,298.0,307.6,1508,41.8,89,0,0,0,0,0,0
M16658,M,298.0,307.5,1431,52.9,92,0,0,0,0,0,0
M16659,M,298.0,307.5,1427,45.1,95,0,0,0,0,0,0
M16660,M,298.0,307.5,1524,36.3,98,0,0,0,0,0,0
M16661,M,298.0,307.5,1427,43.6,101,0,0,0,0,0,0
H31216,H,298.1,307.6,1496,44.1,104,0,0,0,0,0,0
L48983,L,298.1,307.7,1388,40.3,109,0,0,0,0,0,0
L48984,L,298.1,307.7,1495,48.1,111,0,0,0,0,0,0
H31219,H,298.1,307.7,1376,56.2,113,0,0,0,0,0,0
H31220,H,298.0,307.6,1593,32.2,118,0,0,0,0,0,0
L48987,L,298.0,307.6,1654,28.9,123,0,0,0,0,0,0
L48988,L,298.1,307.7,2567,12.8,125,1,0,0,1,0,0
L48989,L,298.1,307.7,1767,27.0,127,0,0,0,0,0,0
L48990,L,298.1,307.6,1364,53.8,129,0,0,0,0,0,0
M16671,M,298.1,307.8,1569,31.2,131,0,0,0,0,0,0
L48992,L,298.2,307.8,1476,36.8,134,0,0,0,0,0,0
L48993,L,298.1,307.7,1479,45.0,136,0,0,0,0,0,0
L48994,L,298.1,307.7,1650,34.1,138,0,0,0,0,0,0
M16675,M,298.1,307.6,1565,36.3,140,0,0,0,0,0,0
L48996,L,298.1,307.6,1460,46.5,143,0,0,0,0,0,0
L48997,L,298.1,307.7,1664,27.6,145,0,0,0,0,0,0
M16678,M,298.1,307.7,1435,40.9,147,0,0,0,0,0,0
M16679,M,298.1,307.6,2066,19.2,150,0,0,0,0,0,0
L49000,L,298.1,307.5,1493,43.7,153,0,0,0,0,0,0
L49001,L,298.1,307.6,1354,43.3,155,0,0,0,0,0,0
L49002,L,298.1,307.6,1488,39.4,157,0,0,0,0,0,0
L49003,L,298.1,307.7,1414,48.7,159,0,0,0,0,0,0
L49004,L,298.1,307.5,1391,57.4,161,0,0,0,0,0,0
M16685,M,298.0,307.5,1784,27.8,163,0,0,0,0,0,0
H31240,H,297.8,307.3,1516,40.1,166,0,0,0,0,0,0
M16687,M,297.9,307.3,1420,47.8,171,0,0,0,0,0,0
L49008,L,297.8,307.2,1351,56.3,174,0,0,0,0,0,0
L49009,L,297.8,307.2,1880,23.0,176,0,0,0,0,0,0
L49010,L,297.8,307.3,1859,24.0,178,0,0,0,0,0,0
M16691,M,297.8,307.3,1315,54.0,180,0,0,0,0,0,0
M16692,M,297.8,307.4,1330,51.7,183,0,0,0,0,0,0
L49013,L,297.8,307.3,1327,61.0,186,1,0,0,0,1,0
L49014,L,297.8,307.2,1498,38.1,188,0,0,0,0,0,0
H31249,H,297.8,307.3,1555,35.8,190,0,0,0,0,0,0
L49016,L,297.7,307.2,1518,35.8,195,0,0,0,0,0,0
L49017,L,297.7,307.2,1392,43.0,197,0,0,0,0,0,0
M16698,M,297.8,307.2,1456,39.6,199,0,0,0,0,0,0
L49019,L,297.7,307.1,1715,30.2,0,0,0,0,0,0,0
M16700,M,297.7,307.2,1405,43.7,2,0,0,0,0,0,0
L49021,L,297.7,307.2,1668,37.8,5,0,0,0,0,0,0
H31256,H,297.7,307.1,1855,22.5,7,0,0,0,0,0,0
L49023,L,297.6,307.1,1496,39.2,12,0,0,0,0,0,0
M16704,M,297.6,307.1,1471,44.9,14,0,0,0,0,0,0
L49025,L,297.7,307.2,1444,40.0,17,0,0,0,0,0,0
H31260,H,297.7,307.3,1514,38.6,19,0,0,0,0,0,0
L49027,L,297.8,307.3,1412,50.7,24,0,0,0,0,0,0
H31262,H,297.7,307.2,1429,44.1,26,0,0,0,0,0,0
L49029,L,297.7,307.2,1668,32.7,31,0,0,0,0,0,0
M16710,M,297.7,307.2,1372,52.8,33,0,0,0,0,0,0
M16711,M,297.7,307.3,1365,49.2,36,0,0,0,0,0,0
M16712,M,297.6,307.1,1526,39.1,39,0,0,0,0,0,0
L49033,L,297.6,307.2,1486,40.6,42,0,0,0,0,0,0
M16714,M,297.6,307.2,1470,42.6,44,0,0,0,0,0,0
H31269,H,297.7,307.3,1249,62.8,47,0,0,0,0,0,0
M16716,M,297.8,307.4,1752,26.1,52,0,0,0,0,0,0
L49037,L,297.7,307.4,1643,36.5,55,0,0,0,0,0,0
M16718,M,297.8,307.4,1488,36.1,57,0,0,0,0,0,0
L49039,L,297.8,307.4,1355,45.8,60,0,0,0,0,0,0
L49040,L,297.8,307.6,1607,30.3,62,0,0,0,0,0,0
M16721,M,297.9,307.6,1609,30.3,64,0,0,0,0,0,0
L49042,L,297.9,307.7,1517,44.4,67,0,0,0,0,0,0
M16723,M,297.9,307.7,1517,39.5,69,0,0,0,0,0,0
L49044,L,297.9,307.7,1546,37.6,72,0,0,0,0,0,0
L49045,L,297.9,307.7,1567,34.7,74,0,0,0,0,0,0
M16726,M,298.1,307.9,1662,28.9,76,0,0,0,0,0,0
L49047,L,298.1,307.9,1502,41.8,79,0,0,0,0,0,0
L49048,L,298.3,308.0,1361,56.9,81,0,0,0,0,0,0
M16729,M,298.3,308.1,1630,32.7,83,0,0,0,0,0,0
L49050,L,298.3,308.0,1486,42.3,86,0,0,0,0,0,0
L49051,L,298.3,308.1,1840,21.5,88,0,0,0,0,0,0
L49052,L,298.3,308.1,1326,58.4,90,0,0,0,0,0,0
L49053,L,298.4,308.1,1367,57.8,92,0,0,0,0,0,0
L49054,L,298.4,308.1,1598,32.7,94,0,0,0,0,0,0
L49055,L,298.3,308.0,1363,50.1,96,0,0,0,0,0,0
L49056,L,298.3,308.0,1242,62.0,98,0,0,0,0,0,0
M16737,M,298.2,307.8,1566,33.8,100,0,0,0,0,0,0
M16738,M,298.1,307.7,1424,47.7,103,0,0,0,0,0,0
M16739,M,298.2,307.7,1608,33.8,106,0,0,0,0,0,0
L49060,L,298.1,307.7,1705,29.1,109,0,0,0,0,0,0
L49061,L,298.0,307.6,1548,45.8,111,0,0,0,0,0,0
M16742,M,298.0,307.6,1581,43.4,113,0,0,0,0,0,0
M16743,M,298.0,307.6,1472,46.7,116,0,0,0,0,0,0
M16744,M,298.0,307.6,1792,26.0,119,0,0,0,0,0,0
L49065,L,298.0,307.6,1683,32.8,122,0,0,0,0,0,0
L49066,L,297.9,307.6,1503,40.7,124,0,0,0,0,0,0
M16747,M,297.9,307.5,1642,32.4,126,0,0,0,0,0,0
M16748,M,297.8,307.4,1902,24.3,129,0,0,0,0,0,0
H31303,H,297.7,307.4,1432,40.2,132,0,0,0,0,0,0
L49070,L,297.8,307.4,1512,40.8,137,0,0,0,0,0,0
L49071,L,297.7,307.4,1764,29.0,139,0,0,0,0,0,0
M16752,M,297.8,307.4,1438,43.6,141,0,0,0,0,0,0
L49073,L,297.8,307.5,1631,29.9,144,0,0,0,0,0,0
H31308,H,297.9,307.5,1880,23.3,146,0,0,0,0,0,0
L49075,L,297.9,307.6,1344,54.3,151,0,0,0,0,0,0
L49076,L,297.9,307.5,1574,35.8,153,0,0,0,0,0,0
L49077,L,297.8,307.4,1418,41.2,155,0,0,0,0,0,0
L49078,L,297.8,307.5,1372,54.1,157,0,0,0,0,0,0
L49079,L,297.8,307.5,1388,40.0,159,0,0,0,0,0,0
H31314,H,297.9,307.6,1493,36.0,161,0,0,0,0,0,0
M16761,M,297.9,307.6,1505,40.1,166,0,0,0,0,0,0
L49082,L,298.0,307.6,1694,29.1,169,0,0,0,0,0,0
L49083,L,297.9,307.6,1968,20.4,171,0,0,0,0,0,0
M16764,M,298.0,307.6,1569,35.6,173,0,0,0,0,0,0
L49085,L,297.9,307.6,1687,29.1,176,0,0,0,0,0,0
L49086,L,297.9,307.6,1430,52.4,178,0,0,0,0,0,0
L49087,L,297.9,307.6,1504,42.4,180,0,0,0,0,0,0
L49088,L,297.9,307.6,1977,20.2,182,0,0,0,0,0,0
L49089,L,298.0,307.7,1435,45.6,184,0,0,0,0,0,0
H31324,H,298.0,307.7,1547,36.8,186,0,0,0,0,0,0
M16771,M,298.1,307.8,1316,57.2,191,0,0,0,0,0,0
M16772,M,298.0,307.7,1621,34.9,194,0,0,0,0,0,0
M16773,M,298.0,307.8,1492,40.2,197,0,0,0,0,0,0
L49094,L,298.0,307.7,1643,32.3,200,0,0,0,0,0,0
L49095,L,298.0,307.7,1492,38.7,202,0,0,0,0,0,0
L49096,L,298.0,307.7,1387,50.8,204,0,0,0,0,0,0
M16777,M,298.1,307.9,1463,47.3,206,0,0,0,0,0,0
M16778,M,298.1,307.9,1496,40.0,0,0,0,0,0,0,0
L49099,L,298.2,308.0,1658,30.0,3,0,0,0,0,0,0
L49100,L,298.1,307.9,2161,17.5,5,0,0,0,0,0,0
L49101,L,298.1,307.9,1665,32.0,7,0,0,0,0,0,0
L49102,L,298.0,307.8,1716,26.6,9,0,0,0,0,0,0
L49103,L,298.0,307.7,1529,34.1,11,0,0,0,0,0,0
L49104,L,297.9,307.7,1353,50.7,13,0,0,0,0,0,0
L49105,L,297.9,307.7,1537,37.7,15,0,0,0,0,0,0
L49106,L,298.0,307.7,1606,30.8,17,0,0,0,0,0,0
H31341,H,298.0,307.8,1314,47.8,19,0,0,0,0,0,0
L49108,L,298.0,307.8,1623,29.9,24,0,0,0,0,0,0
M16789,M,298.0,307.8,1483,50.9,26,0,0,0,0,0,0
M16790,M,298.1,307.9,1569,37.0,29,0,0,0,0,0,0
M16791,M,298.2,308.0,1969,21.7,32,0,0,0,0,0,0
M16792,M,298.1,308.0,1686,29.3,35,0,0,0,0,0,0
L49113,L,298.1,308.0,1638,35.1,38,0,0,0,0,0,0
L49114,L,298.1,307.9,1698,33.3,40,0,0,0,0,0,0
M16795,M,298.1,307.9,1377,55.1,42,0,0,0,0,0,0
M16796,M,298.1,308.0,2129,18.4,45,0,0,0,0,0,0
L49117,L,298.2,308.0,1411,42.4,48,0,0,0,0,0,0
L49118,L,298.1,307.9,1517,40.8,50,0,0,0,0,0,0
M16799,M,298.1,307.9,1303,53.9,52,0,0,0,0,0,0
L49120,L,298.1,307.9,1578,35.6,55,0,0,0,0,0,0
L49121,L,298.1,307.9,1425,58.2,57,0,0,0,0,0,0
L49122,L,298.1,308.0,1456,42.4,59,0,0,0,0,0,0
L49123,L,298.1,308.0,1704,30.9,61,0,0,0,0,0,0
L49124,L,298.1,308.1,1791,27.3,63,0,0,0,0,0,0
L49125,L,298.1,308.1,1616,32.8,65,0,0,0,0,0,0
L49126,L,298.2,308.1,1622,34.9,67,0,0,0,0,0,0
L49127,L,298.2,308.1,1462,49.9,69,0,0,0,0,0,0
L49128,L,298.1,308.1,1410,45.8,71,0,0,0,0,0,0
M16809,M,298.1,308.0,1543,41.9,73,0,0,0,0,0,0
M16810,M,298.0,307.9,1479,47.6,76,0,0,0,0,0,0
L49131,L,298.0,307.8,1839,22.7,79,0,0,0,0,0,0
L49132,L,298.0,307.8,1266,60.5,81,0,0,0,0,0,0
L49133,L,297.9,307.7,1593,34.9,83,0,0,0,0,0,0
L49134,L,297.9,307.8,1459,46.9,85,0,0,0,0,0,0
L49135,L,297.9,307.7,1308,55.2,87,0,0,0,0,0,0
M16816,M,297.9,307.7,1364,46.8,89,0,0,0,0,0,0
H31371,H,297.9,307.7,1618,35.9,92,0,0,0,0,0,0
H31372,H,297.9,307.7,1464,43.2,97,0,0,0,0,0,0
M16819,M,297.8,307.6,1352,49.4,102,0,0,0,0,0,0
L49140,L,297.8,307.6,1446,51.4,105,0,0,0,0,0,0
L49141,L,297.8,307.5,1448,51.2,107,0,0,0,0,0,0
L49142,L,297.8,307.5,1391,48.6,109,0,0,0,0,0,0
L49143,L,297.7,307.5,1379,43.3,111,0,0,0,0,0,0
M16824,M,297.8,307.5,1405,46.9,113,0,0,0,0,0,0
L49145,L,297.8,307.5,1581,33.1,116,0,0,0,0,0,0
L49146,L,297.9,307.6,1515,40.5,118,0,0,0,0,0,0
L49147,L,297.9,307.6,1589,37.8,120,0,0,0,0,0,0
L49148,L,298.0,307.6,1281,50.8,122,0,0,0,0,0,0
H31383,H,297.8,307.5,1631,31.3,124,0,0,0,0,0,0
M16830,M,297.9,307.6,1202,67.0,129,0,0,0,0,0,0
L49151,L,297.9,307.6,1298,52.7,132,0,0,0,0,0,0
L49152,L,297.9,307.6,1612,30.7,134,0,0,0,0,0,0
L49153,L,297.9,307.6,1747,25.3,136,0,0,0,0,0,0
L49154,L,298.0,307.6,1450,48.7,138,0,0,0,0,0,0
L49155,L,298.0,307.7,1422,45.6,140,0,0,0,0,0,0
M16836,M,298.1,307.7,1419,47.4,142,0,0,0,0,0,0
M16837,M,298.1,307.7,1633,30.7,145,0,0,0,0,0,0
L49158,L,298.0,307.7,1442,43.6,148,0,0,0,0,0,0
H31393,H,298.0,307.6,1420,45.8,150,0,0,0,0,0,0
M16840,M,298.0,307.6,1301,58.5,155,0,0,0,0,0,0
L49161,L,298.0,307.6,1385,45.0,158,0,0,0,0,0,0
M16842,M,298.0,307.7,1487,41.3,160,0,0,0,0,0,0
M16843,M,298.0,307.6,1459,44.4,163,0,0,0,0,0,0
M16844,M,298.0,307.5,1387,45.5,166,0,0,0,0,0,0
L49165,L,298.1,307.7,1537,40.8,169,0,0,0,0,0,0
L49166,L,298.1,307.6,1498,42.9,171,0,0,0,0,0,0
M16847,M,298.2,307.8,1599,31.2,173,0,0,0,0,0,0
H31402,H,298.3,307.9,1420,39.2,176,0,0,0,0,0,0
L49169,L,298.2,307.9,1785,23.4,181,0,0,0,0,0,0
L49170,L,298.2,307.8,1423,48.1,183,0,0,0,0,0,0
M16851,M,298.2,307.8,1583,36.6,185,0,0,0,0,0,0
L49172,L,298.2,307.8,1375,46.6,188,0,0,0,0,0,0
M16853,M,298.3,308.0,1463,42.5,190,0,0,0,0,0,0
M16854,M,298.2,307.9,1403,45.1,193,0,0,0,0,0,0
L49175,L,298.3,308.0,1451,47.1,196,0,0,0,0,0,0
M16856,M,298.4,308.0,1416,38.2,198,1,1,0,0,0,0
L49177,L,298.3,308.1,1672,41.3,0,0,0,0,0,0,0
H31412,H,298.3,308.0,1637,30.8,2,0,0,0,0,0,0
L49179,L,298.4,308.0,1540,37.8,7,0,0,0,0,0,0
L49180,L,298.4,308.1,1279,53.1,9,0,0,0,0,0,0
L49181,L,298.4,308.2,1604,34.9,11,0,0,0,0,0,0
L49182,L,298.5,308.2,1654,27.1,13,0,0,0,0,0,0
M16863,M,298.5,308.2,1564,37.5,15,0,0,0,0,0,0
L49184,L,298.5,308.2,1451,47.5,18,0,0,0,0,0,0
L49185,L,298.5,308.3,1504,38.0,20,0,0,0,0,0,0
M16866,M,298.5,308.3,1381,50.5,22,0,0,0,0,0,0
L49187,L,298.6,308.4,1562,34.4,25,0,0,0,0,0,0
L49188,L,298.5,308.3,1811,24.7,27,0,0,0,0,0,0
M16869,M,298.6,308.3,1717,28.7,29,0,0,0,0,0,0
L49190,L,298.6,308.3,1278,60.5,32,0,0,0,0,0,0
L49191,L,298.7,308.5,1616,30.2,34,0,0,0,0,0,0
L49192,L,298.6,308.4,1397,46.4,36,0,0,0,0,0,0
L49193,L,298.6,308.4,1485,42.9,38,0,0,0,0,0,0
L49194,L,298.6,308.4,1310,59.7,40,0,0,0,0,0,0
L49195,L,298.5,308.2,1301,66.3,42,1,0,0,1,0,0
L49196,L,298.5,308.3,1458,44.0,44,0,0,0,0,0,0
L49197,L,298.7,308.5,1483,42.5,46,0,0,0,0,0,0
L49198,L,298.7,308.5,1375,46.4,48,0,0,0,0,0,0
M16879,M,298.7,308.5,1660,27.0,50,0,0,0,0,0,0
H31434,H,298.7,308.4,1560,33.3,53,0,0,0,0,0,0
L49201,L,298.7,308.5,1480,42.2,58,0,0,0,0,0,0
L49202,L,298.7,308.4,1373,46.9,60,0,0,0,0,0,0
L49203,L,298.7,308.5,1444,54.2,62,0,0,0,0,0,0
M16884,M,298.7,308.6,1722,24.7,64,0,0,0,0,0,0
L49205,L,298.7,308.5,1469,39.9,67,0,0,0,0,0,0
M16886,M,298.7,308.5,1360,52.9,69,0,0,0,0,0,0
L49207,L,298.7,308.4,1750,25.8,72,0,0,0,0,0,0
M16888,M,298.7,308.3,1349,46.6,74,0,0,0,0,0,0
L49209,L,298.7,308.5,1668,35.2,77,0,0,0,0,0,0
L49210,L,298.9,308.6,1400,49.5,79,0,0,0,0,0,0
L49211,L,298.8,308.6,1331,62.8,81,0,0,0,0,0,0
L49212,L,298.8,308.5,1444,42.2,83,0,0,0,0,0,0
H31447,H,298.8,308.5,1359,47.6,85,0,0,0,0,0,0
M16894,M,298.8,308.5,1425,47.4,90,0,0,0,0,0,0
